label	lp_text	title
inconsistent	今おすすめの人気の生命保険ランキングを発表！東証プライム市場上場企業が運営する国内最大級の保険選びサイト『保険市場』では、気になる医療保険、がん保険などの商品をランキングでご紹介！	お客様満足度97.9%。無料でオンライン保険相談が出来る。申込みまで全てオンラインで完結
consistent	貯蓄性のある死亡保険なら、万が一にも、未来への備えにも。終身保険RISEライズのご紹介です。	死亡保険は死亡保障で選ぶべき・国内最大級の保険比較サイト・年齢と性別を入力して保険料比較も
consistent	長野県北佐久郡軽井沢町で賃貸物件を探すなら【スマホでCHINTAI】賃貸アパート・マンションなど不動産賃貸の物件情報を毎日更新！豊富な検索条件で北佐久郡軽井沢町内の部屋探しをサポート。お部屋探し、賃貸住宅情報はもちろん、不動産会社・家賃相場の検索も！【CHINTAIアプリ】【LINEで探すCHINTAIエージェント】	【軽井沢】賃貸・アパートを検索
inconsistent	FEMMUE ＜ファミュ＞ 公式オンラインストアのファンデーション一覧ページです。繊細にブレンドされた美しい天然の香りの商品をご用意しています。	ファミュのクッション。お買い上げいただいたすべてのお客様へお試しサンプルセット プレゼント
inconsistent	大人の肌に総力アプローチ。全方位エイジングケア。アスタリフト ハリ/うるおいお試しセット【公式】富士フイルムのナノテクノロジーを活かした化粧品・サプリメントの通信販売。	アスタリフトセラミド（税込）
consistent	こちらはニトリの公式通販ニトリネット、ソファの商品一覧です。人気のソファを多数ご紹介。店舗共通ニトリメンバーズカードでポイント獲得。	ソファー3人掛けの通販ならニトリ。便利なニトリアプリ、家具引取、安心の品質保証など
consistent	今おすすめの人気の学資保険ランキングを発表！東証プライム市場上場企業が運営する国内最大級の保険選びサイト『保険市場』では、実際にネットや通販で申し込まれた商品をランキングでご紹介！	子供用学資保険【親の安心と子どもの楽しい、両方叶えるなら】相談や見直しなら保険市場へ
consistent	マンション売却や査定なら、【住友不動産販売】にお任せください!!住友不動産販売は全国に広がる営業ネットワークによる「地域密着の営業体制」、そして広告戦略からお取引後のアフターフォローまで一貫した「マンツーマンの営業体制」によりお客様にご満足のいただけるサービスをご提供いたします。	マンション売却の相場はいくら?
consistent	テレビショッピングでおなじみのジャパネットがこだわったウォーターサーバーをご提案！富士山の天然水の宅配はじめました。安心・安全・上質な富士山の天然水で生活を変えませんか？	おすすめの給水サーバーはこちら
inconsistent	広島県福山市で賃貸物件を探すなら【スマホでCHINTAI】賃貸アパート・マンションなど不動産賃貸の物件情報を毎日更新！豊富な検索条件で福山市内の部屋探しをサポート。お部屋探し、賃貸住宅情報はもちろん、不動産会社・家賃相場の検索も！【CHINTAIアプリ】【LINEで探すCHINTAIエージェント】	福山市の新築分譲マンション
inconsistent	新庄剛志のCMでおなじみのCHINTAIでお部屋探し！岐阜県の賃貸・部屋探し情報はCHINTAI。岐阜県の賃貸マンション・賃貸アパートなど不動産賃貸の物件情報を毎日更新！豊富な検索条件で岐阜県の部屋探しをサポート。お部屋探し、賃貸住宅情報はもちろん、不動産会社・家賃相場の検索もCHINTAI！【スマホでCHINTAI】	人気駅＆エリア岐阜県アパート必見！セキュリティ充実の安心なお部屋が見つかる。Woman.CHINTAI
consistent	岐阜県可児市で賃貸物件を探すなら【スマホでCHINTAI】賃貸アパート・マンションなど不動産賃貸の物件情報を毎日更新！豊富な検索条件で可児市内の部屋探しをサポート。お部屋探し、賃貸住宅情報はもちろん、不動産会社・家賃相場の検索も！【CHINTAIアプリ】【LINEで探すCHINTAIエージェント】	【可児市】の賃貸物件情報が満載。ライフスタイルを豊かにする情報や最新の賃貸物件を多数ご用意
consistent	今おすすめの人気の学資保険ランキングを発表！東証プライム市場上場企業が運営する国内最大級の保険選びサイト『保険市場』では、実際にネットや通販で申し込まれた商品をランキングでご紹介！	学資保険の気になる保険料を比較
consistent	FEMMUE ＜ファミュ＞ 公式オンラインストアのUVケア/日焼け止め一覧ページです。繊細にブレンドされた美しい天然の香りの商品をご用意しています。	【ファミュ ウィーラブサン】太陽の下で堂々と過ごせるトーンアップUVクリーム。
inconsistent	大学・短大・専門学校のオープンキャンパスに行こう！2022年度のオープンキャンパス日程・カレンダーを多数掲載。大学・短大・専門学校の進学情報なら【スタディサプリ 進路（旧：リクナビ進学）】	【スタディサプリ進路】神戸オープンキャンパス医療／日本最大級の進学情報サイト！
