text1	text2	score
7日間限定のスペシャルセール	スペシャルセール開催中	3.33
Game of Future／U-NEXT独占配信	U-NEXT独占で配信決定	3.33
対象コースが2万円割引	4月9日まで20,000円割引	3.33
サラシノールで糖質抑制	サプリで手軽に始める糖質ケア	3.33
シミを医療用レーザーで破壊	男のシミ、そばかす治療なら	3.33
看護師人材紹介満足度No.1	"日本最大級""看護師""転職サービス"	3.33
おうちﾌｨｯﾄﾈｽ 2週間おためし/ｼﾞﾑ	1日6分手ごわいお腹の脂肪がｽｯｷﾘ	3.33
【公式サイト】リクナビ2022	リクナビ診断/公式サイト	3.33
動画で採用マーケ／Video BRAIN	人事に選ばれるVideo BRAIN	3.33
ヒゲ脱毛半額】￥500セール	（締切間近）12／2まで半額500円	3.33
31日間無料で全話見放題	U-NEXTで独占見放題（31日間）	3.33
新社会人必見のおすすめカード	今年 社会人になる方必見	3.33
11/6- スカパーにて全試合生中継	ファンフェスティバル【生中継】	3.33
公式/ゴリラクリニック	ゴリラクリニックダーマペン治療	3.33
締切せまる。5／27まで半額500円	【公式】カラダ脱毛が半額500円	3.33
ゲームプランナー	ゲームプランナー採用サイト	3.33
ジョナサンの宅配限定メニューも	すかいらーくグループの宅配	3.33
チクチク肌はもう嫌だ	全身から選べる脱毛で愛され肌へ	3.33
無料お試し/Web申込は2/26まで	無料お試しの受付開始をご案内	3.33
緊急のご相談は【DDR】にお任せ	USB・SD復旧はお任せ	3.33
安全安心に配慮した懇親会	PayPayグルメで懇親会	3.33
そのhdd復旧できます	どんなhddの症状もまずは相談を	3.33
安い費用で税理士に丸投げ	最短即日、無料で税理士をご紹介	3.33
FOD/WEB決済のみ1ヶ月無料見放題	公式FOD/見放題独占	3.33
フリーランスエンジニア向け	ハイスキルな人材サイト	3.33
まずは今すぐ審査／即申込み	即日融資も可能なキャッシング	3.33
なる大逆転】イッキ見	なる大逆転】2週間お試し無料	3.33
新しい趣味を見つけよう	趣味を通して彩り豊かな日常を	3.33
機能性表示食品	ルテイン配合の機能性表示食品	3.33
新型NXの情報はこちら	最新モデルはこちら	3.33
【無料】通いたい着付け教室No1	受講料は【無料】	3.33
アクセサリー-レディース	DHOLICのアクセサリー	3.33
授業の学び残しはゼミで克服	定期テスト対策はゼミにお任せ。	3.33
DHOLICのパンツ	パンツ-レディース	3.33
利用者多数のカードローン	最新のおすすめカードローン	3.33
忙しい方におすすめ／24時間受付	24時間即時振込・審査／WEB完結	3.33
ついに登場。送料無料	美容業界で話題／送料無料	3.33
夏物新作続々・会員特典（無料）	秋物新作続々入荷。	3.33
WEBからカンタンに資料請求可能	無料の資料請求はコチラから	3.33
お勧めプランをシミュレーション	節約額を簡単シミュレーション	3.33
LEXUS SUV	《レクサス公式サイト》	3.33
学生におすすめなクレカはこちら	初めての1枚を選ぶあなたへ	3.33
見積もり依頼ページ	無料／引越し見積もり比較サイト	3.33
レクサス公式サイト	レクサス初のPHEV誕生。	3.33
すぐに効果実感できる、TBC脱毛	【CMで話題】人気のTBC脱毛	3.33
KUMONの【5月無料体験学習】	【5月無料体験学習受付中】	3.33
お困りごとを無料で相談	ダイキンの購入相談窓口	3.33
シーズン1～9配信／イッキ見	シーズン1～9配信／2週間無料	3.33
ゲーム感覚の英会話学習アプリ	毎日楽しく続けられる	3.33
アイフルは原則、電話連絡なし	誰にもバレたくない方	3.33
コラーゲンサプリ比較しました	30～40代の美容マニアが徹底比較	3.33
気になるサービスに簡単資料請求	今、人気の製品を一括で資料請求	3.33
無料で1万名にプレゼント	3122円相当のアルバムを無料で	3.33
【脱毛50%OFF】12/15まで	〈締切間近〉3／23まで500円	3.33
2020年で最も選ばれたサービスは	自社に合うサービスを比較・検討	3.33
テレビでもスマホでも／スカパー	12球団を全試合放送／スカパー	3.33
全自動コーヒーメーカー	おうちでおトクなコーヒーを	3.33
印象映えする上質素材の春ニット	23区で彩る春の上品大人コーデ	3.33
世界の有名家具ブランドが大集合	高品質家具をお楽しみください	3.33
初めての注文が1000円オフ	出前館 期間限定最大1,600円オフ	3.33
手芸・ハンドメイドキット通販	おしゃれな手芸・ハンドメイド	3.33
《TBC公式》半額セール脱毛500円	Vライン脱毛体験コース【500円】	3.33
期間限定【増量】キャンペーン中	価格そのまま【洗顔料1.5倍に】	3.33
【今月限定】買取金額大幅上乗せ	今なら買取金額【10万円上乗せ】	3.33
年明けまでにお金を借りる	資金繰りにお困りなら／法人向け	3.33
理想肌を引き寄せる酵母化粧落し	やさしく洗い上げるメイク落とし	3.33
初回限定の豪華特典付き	初回限定78%OFF	3.33
新しい趣味を見つけよう	おうち時間を楽しもう	3.33
【公式】すまいるぜみ年少冬講座	【公式】すまいるぜみ／通信教育	3.33
脱毛するなら今／秋から始めよう	脱毛体験予約はコチラから	3.33
軽くて薄くて暖かい	厳寒の晩も安眠が得られる	3.33
クリエイター応援キャンペーン	11月4日までキャンペーン中	3.33
気になる売却相場を調べる	不動産売却の最新情報なら	3.33
（締切間近）12／2まで半額500円	夏デビューSALE：今なら500円	3.33
初回980円で血糖値ケアサポート	高橋真麻さん推奨の血糖値ケア	3.33
中途採用の募集/充実のサポート	中途採用の募集/無料見積もり	3.33
無料お試しキャンペーン受付中	Baby Kumonの無料お試しって？	3.33
公式：今なら脱毛500円	今なら500円：2／2まで	3.33
LINEポイント2ポイントゲット	LINEポイントプレゼント	3.33
三浦知良選手も［エアー］を愛用	憧れのあの[エアー]シリーズ	3.33
折りたたみスマホGalaxy Z Flip3	Galaxy Z Flold3 動画公開中	3.33
eMAXIS Slim（ｲｰﾏｸｼｽ ｽﾘﾑ）	購入時手数料0円	3.33
春のモテ服ならプロポをチェック	冬に着るプロポの通勤カジュアル	3.33
少人数制授業で学力アップ	将来の志望校合格を見据えた指導	3.33
2022年、男もヒゲ脱毛する時代	男の脱毛はスキンケアのひとつ	3.33
桜木町駅近のマンツーマン指導	桜木町駅のゴルフスクールなら	3.33
月々4000円から／完全個室	月々4000円から/フィットネス	3.33
福春セール開催中	JTBならではの新春キャンペーン	3.33
全54話イッキ見・初回無料お試し	全54話イッキ見／dTV（公式）	3.33
＜医師求人＞希望エリアで探す	医師専門の求人・転職情報	3.33
キャンペーン実施中、詳細こちら	キャッシュバックキャンペーン中	3.33
イスラエル発コスメブランド	世界中で愛されるコスメブランド	3.33
モアコン公式／クリアコンタクト	クリアコンタクトのお得な定期便	3.33
男性専門サロンで脱毛	【スーパー脱毛】メンズTBC	3.33
Ｖラインのお悩み解決へ	人気のVライン脱毛をお試し体験	3.33
最短3分。無料一括見積り	最大20社の見積もり比較が可能	3.33
国内・海外ドラマが見放題	韓流・華流作品多数取り揃え	3.33
資料請求はコチラから／公式	代アニ／資料請求絶賛受付中	3.33
印刷費用を削減したい方、必見	年間20万以上の節約も	3.33
熱転写ラベルプリンター	ブラザーのラベルプリンター	3.33
低コストで高耐久・高速印刷	高速印刷のラベルプリンター	3.33
PC・TVなどマルチデバイス対応	移動時間や待ち時間に動画を視聴	3.33
dTVで呪術廻戦をイッキ見しよう	最新アニメの見逃し配信なら	3.33
【最新版】血糖値対策サプリ	血糖値が高めの方に	3.33
高速印刷のラベルプリンター	低コストで高耐久・高速印刷	3.33
ワキ脱毛】91％オフ1,000円	《初回限定価格》スーパー脱毛	3.33
自宅でコーヒータイムを	手軽に自宅で本格コーヒー	3.33
"春の""5回無料体験キャンペーン"""	今月で最後:1か月無料体験し放題	3.33
YouTubeで話題のビジネス英語	1回25分から始めるビジネス英語	3.33
23区で彩る春の上品大人コーデ	サラッと決まる大人のONスタイル	3.33
おうちでの時間をもっと豊かに	豊かな感性をはぐくむ	3.33
脱毛サロン MEN'S KIREIMO	【公式】MEN'S KIREIMO	3.33
ブライダルローン(三菱UFJ銀行)	ブライダルでのご資金に	3.33
生年月日不要の本格鑑定	復縁成就に強い本格鑑定師	3.33
IH、オール電化の販売・施工	エコキュート営業や施工スタッフ	3.33
様々な情報をお届けします	製薬会社から詳しい情報をお届け	3.33
本格スピリチュアル鑑定師	戦慄的中の超人気プレミア鑑定師	3.33
持病のある70歳以上の方も	80歳以上の方も申込める医療保険	3.33
人気の動画配信サービス鉄板15選	映画を観るならどれがおすすめ？	3.33
マッサージチェアが大特価	ご自宅で全身マッサージ	3.33
オンワード樫山で季節を先取り	レディに品よく着こなす冬ニット	3.33
ローンのお借換えにも使える	担保、保証人不要でお借入れ可能	3.33
来店特典もらっておトクに見直し	来店予約で料金相談	3.33
公式：TBCが選ばれる理由とは？	脱毛選びに、迷ったらTBCへ	3.33
女性漫画ならdブック／公式	オトナ女子向け漫画もイッキ読み	3.33
胸キュン少女漫画も読み放題	人気漫画10万話以上【読み放題】	3.33
公式ホームページ【エピレ】	【TBCプロデュース】エピレ	3.33
井上尚哉も納得：公式メンズTBC	効果で選ぶなら公式／メンズTBC	3.33
COLORIS(カラリス)	サロン品質のヘアカラー	3.33
新発売の高保湿オールインワン	オールインワン化粧品／オプミー	3.33
主婦に人気のクレジットカード	審査が不安な主婦の方必見	3.33
あなたの保険料はどれくらい？	あなたに合う保険を探すなら	3.33
転編入歓迎/高卒資格も取得	高卒＆専門資格どっちも手に入る	3.33
今なら買取金額【2倍】アップ	【今月限定】買取金額大幅上乗せ	3.33
ウェディングフェア【無料】	【フェア見学予約】ゼクシイ公式	3.33
土日の借入れもスマホで完結	（最短）25分で契約／スマホ完結	3.33
紺青の拳などが観れる	ドラマも映画もアニメもイッキ見	3.33
瞬間シミ隠しクッションファンデ	時短高機能クッションコンパクト	3.33
出前館クーポンを従業員に	出前館の好きなお店で使用可能	3.33
